
藉,ji,second,"mat, pad; rely on; pretext"
枢,shu,first,door hinge; pivot; center of power
憎,zeng,first,"hate, detest, abhor; hatred"
鲸,jing,first,whale
弘,hong,second,"enlarge, expand; liberal, great"
倚,yi,third,"rely on, depend on; lean heavily"
侮,wu,third,"insult, ridicule, disgrace"
藩,fan,first,fence; boundary; outlying border
拂,fu,second,"shake off, brush away; dust"
鹤,he,fourth,crane; Grus species (various)
蚀,shi,second,nibble away; erode; eclipse
浆,jiang,first,any thick fluid; starch; broth
芙,fu,second,hibiscus
垃,la,first,"garbage, refuse, waste"
烤,kao,third,"bake, roast, toast, cook"
晒,shai,fourth,"dry in sun, expose to sun"
霜,shuang,first,frost; crystallized; candied
剿,jiao,third,"destroy, exterminate, annihilate"
蕴,yun,fourth,"to collect, gather, store; profound"
圾,ji,first,"garbage, rubbish; shaking; danger"
绸,chou,second,"silk cloth, satin damask"
屿,yu,third,island
氢,qing,first,ammonia; hydrogen nitride
驼,tuo,second,a camel; humpbacked; to carry on the back
妆,zhuang,first,"to adorn oneself, dress up, use make-up"
捆,kun,third,"tie up; bind, truss up; bundle"
铅,qian,first,lead
逛,guang,fourth,"ramble, stroll, roam, wander"
淑,shu,first,"good, pure, virtuous, charming"
榴,liu,second,pomegranate
丙,bing,third,third; 3rd heavenly stem
痒,yang,third,itch
钞,chao,first,"paper money, bank notes; copy"
蹄,ti,second,hoof; leg of pork; little witch
犬,quan,third,dog; radical number 94
躬,gong,first,"body; personally, in person"
昼,zhou,fourth,"daytime, daylight"
藻,zao,third,"splendid, magnificent; algae"
蛛,zhu,first,spider
褐,he,fourth,"coarse woolen cloth; dull, dark"
颊,jia,second,"cheeks, jaw"
奠,dian,fourth,pay respect; settle
募,mu,fourth,"levy, raise; summon; recruit"
耽,dan,first,indulge in; be negligent
蹈,dao,third,stamp feet; dance
陋,lou,fourth,"narrow; crude, coarse; ugly"
侣,lü,third,companion; associate with
魅,mei,fourth,"kind of forest demon, elf"
岚,lan,second,"mountain mist, mountain haze"
侄,zhi,second,nephew
虐,nüe,fourth,"cruel, harsh, oppressive"
堕,duo,fourth,"fall, sink, let fall; degenerate"
陛,bi,fourth,steps leading throne; throne
莹,ying,second,"luster of gems; bright, lustrous"
荫,yin,first,"shade, shelter; protect"
狡,jiao,third,"cunning, deceitful, treacherous"
阀,fa,second,powerful and influential group
绞,jiao,third,"twist, wring; intertwine; winch"
膏,gao,first,"grease, fat; paste, ointment"
垮,kua,third,"be defeated, fail, collapse"
茎,jing,first,"stem, stalk"
缅,mian,third,"distant, remote; think of"
喇,la,third,"horn, bugle; lama; final particle"
绒,rong,second,"silk, cotton, or woolen fabric"
搅,jiao,third,"disturb, agitate, stir up"
凳,deng,fourth,bench; stool
梭,suo,first,shuttle (textiles); to move back and from
丫,ya,first,forked; bifurcation
姬,ji,first,beauty; imperial concubine
诏,zhao,fourth,"decree, proclaim; imperial decree"
钮,niu,third,"button, knob; surname"
棺,guan,first,coffin
耿,geng,third,"bright, shining; have guts"
缔,di,fourth,"tie, join, connect; connection"
懈,xie,fourth,"idle, relaxed, remiss"
嫉,ji,second,jealousy; be jealous of
灶,zao,fourth,"kitchen stove, cooking stove"
匀,yun,second,equal
嗣,si,fourth,"to connect, inherit; descendants, heirs"
鸽,ge,first,"pigeon, dove; Columba species (various)"
澡,zao,third,"wash, bathe"
凿,zao,second,"chisel; bore, pierce"
纬,wei,third,woof; parallels of latitude
沸,fei,fourth,"boil, bubble up, gush"
畴,chou,second,"farmland, arable land; category"
刃,ren,fourth,"edged tool, cutlery, knife edge"
遏,e,fourth,"stop, suppress, curb, check; a bar"
烁,shuo,fourth,"shine, glitter, sparkle"
嗅,xiu,fourth,"smell, scent, sniff; olfactive"
叭,ba,first,trumpet
熬,ao,second,"cook down, to boil; endure"
瞥,pie,first,take fleeting glance at
骸,hai,second,"skeleton, body; leg bone"
奢,she,first,"extravagant, wasteful; exaggerate"
拙,zhuo,first,"stupid, clumsy, crude; convention"
栋,dong,fourth,main beams supporting house
毯,tan,third,"rug, carpet, blanket"
桐,tong,second,name applied various trees
砂,sha,first,"sand; pebbles, gravel; gritty"
莽,mang,third,"thicket, underbrush; poisonous"
泻,xie,fourth,"drain off, leak; flow, pour down"
坪,ping,second,level ground; Japanese measure
梳,shu,first,comb; brush
杉,shan,first,various species of pine and fir
晤,wu,fourth,have interview with; meet
稚,zhi,fourth,"young, immature; childhood"
蔬,shu,first,"vegetables, greens"
蝇,ying,second,flies
捣,dao,third,"hull; thresh; beat, attack"
顷,qing,third,a moment; a measure of area equal to 100 mu or 6.7 hectares; to lean
麽,mo,second,"interrogative final particle; insignificant, small, tiny"
尴,gan,first,embarrassed; ill at ease
镖,biao,first,"dart, spear, harpoon; escort"
诧,cha,fourth,"be surprised, be shocked"
尬,ga,fourth,"limp, staggering gait; embarrass"
硫,liu,second,sulfur
嚼,jue,second,"prattle, be glib"
羡,xian,fourth,"envy, admire; praise; covet"
沦,lun,second,"be lost; sink, be submerged"
沪,hu,fourth,Shanghai; river near Shanghai
旷,kuang,fourth,"extensive, wide, broad; empty"
彬,bin,first,"cultivated, well-bred"
芽,ya,second,"bud, sprout, shoot"
狸,li,second,fox
冥,ming,second,"dark, gloomy, night; deep"
碳,tan,fourth,carbon
咧,lie,third,"stretch mouth, grimace, grin"
惕,ti,fourth,"be cautious, careful, alert"
暑,shu,third,hot
咯,ge,first,final particle
萝,luo,second,type of creeping plant; turnip
汹,xiong,first,"turbulent; noisy, restless"
腥,xing,first,"raw meat; rank, strong-smelling"
窥,kui,first,"peep, watch, spy on, pry"
俺,an,third,"personal pronoun, I"
潭,tan,second,"deep pool, lake; deep, profound"
崎,qi,second,"rough, uneven, jagged, rugged"
麟,lin,second,female of Chinese unicorn
捡,jian,third,to pick up
拯,zheng,third,"help, save, aid; lift, raise"
厥,jue,second,"personal pronoun he, she, it"
澄,cheng,second,"purify water by allowing sediment to settle; clear, pure"
萎,wei,first,"wither, wilt"
哉,zai,first,final exclamatory particle
涡,wo,first,"swirl, whirlpool, eddy"
滔,tao,first,"overflow; rushing water, a torrent"
暇,xia,second,"leisure, relaxation, spare time"
溯,su,fourth,"go upstream, go against current; formerly"
鳞,lin,second,fish scales
酿,niang,fourth,"brew, ferment"
茵,yin,first,"a cushion, mattress; wormwood; Skimmia japon"
愕,e,fourth,"startled, alarmed, astonished"
瞅,chou,third,"see, look, gaze at"
暮,mu,fourth,"evening, dusk, sunset; ending"
衙,ya,second,public office; official residence
诫,jie,fourth,"warn, admonish; warning"
斧,fu,third,"axe, hatchet; chop, hew"
兮,xi,first,exclamatory particle
焕,huan,fourth,shining
棕,zong,first,hemp palm; palm tree
佑,you,fourth,"help, protect, bless"
嘶,si,first,"neighing of a horse; gravel voiced, husky throated; (Cant.) to hiccough"
妓,ji,fourth,prostitute
喧,xuan,first,"lively, noisy; clamor, talk loudly"
蓉,rong,second,"hibiscus; Chengdu, Sichuan"
删,shan,first,to cut; delete
樱,ying,first,"cherry, cherry blossom"
伺,ci,fourth,"serve, wait upon, attend; examine"
嗡,weng,first,"sound of flying bees, airplanes"
娥,e,second,be beautiful; good; surname
梢,shao,first,pointed tip of something long like a branch; rudder
坝,ba,fourth,embankment; dam
蚕,can,second,silkworms
敷,fu,first,"spread, diffuse; apply, paint"
澜,lan,second,"overflowing; waves, ripples"
杏,xing,fourth,apricot; almond
绥,sui,second,"soothe, appease, pacify"
冶,ye,third,"smelt, fuse metals; cast, found"
庇,bi,fourth,"cover, shield, shelter, protect"
挠,nao,second,"scratch; disturb, bother; submit"
搂,lou,third,"hug, embrace; drag, pull"
倏,shu,first,"hastily, suddenly, abruptly"
聂,nie,fourth,whisper; surname
婉,wan,third,"amiable, congenial; restrained"
噪,zao,fourth,be noisy; chirp loudly
稼,jia,fourth,sow grain; sheaves of grain
鳍,qi,second,fin
菱,ling,second,"water-chestnut, water caltrop"
盏,zhan,third,small cup or container
匿,ni,fourth,hide; go into hiding
吱,zhi,first,"chirping, squeaking, hissing"
寝,qin,third,"sleep, rest; bed chamber"
揽,lan,third,"grasp, take hold of; monopolize"
髓,sui,third,"bone marrow; essences, substances"
秉,bing,third,"grasp, hold; bundle; authority"
哺,bu,third,chew food; feed
矢,shi,third,"arrow, dart; vow, swear"
啪,pa,first,syllable
帜,zhi,fourth,"flag, pennant; sign; fasten"
邵,shao,fourth,surname; various place names
嗽,sou,fourth,"cough, gargle, clear throat"
挟,xie,second,clasp under arm; hold to bosom
缸,gang,first,"earthen jug, crock, cistern"
揉,rou,second,"rub, massage; crush by hand"
腻,ni,fourth,"greasy, oily, dirty; smooth"
驯,xun,second,"tame, docile, obedient"
缆,lan,third,"hawser, heavy-duty rope, cable"
晌,shang,third,"noon, midday; moment; unit land measurement equal to seven mou (畝), or the area that can be sown in one day"
瘫,tan,first,"paralysis, palsy, numbness"
贮,zhu,fourth,"store, stockpile, hoard"
觅,mi,fourth,seek; search
朦,meng,second,condition or appearance of moon
僻,pi,fourth,"out-of-the-way, remote; unorthodox"
隋,sui,second,Sui dynasty; surname
蔓,man,fourth,"creeping plants, tendrils, vines"
咋,za,third,"question-forming particle, why? how? what?; to bite; loud"
嵌,qian,fourth,"inlay, set in; fall into; rugged"
虔,qian,second,act with reverence; reverent
畔,pan,fourth,boundary path dividing fields
琐,suo,third,"trifling, petty; troublesome"
碟,die,second,"small dish, plate"
涩,se,fourth,"astringent; harsh; uneven, rough"
胧,long,second,condition or appearance of moon
嘟,du,first,sound of horn tooting
蹦,beng,fourth,"hop, leap, jump; bright"
冢,zhong,third,"burial mound, mausoleum; grand"
浏,liu,second,clear; bright; whistling
裔,yi,fourth,"progeny, descendants, posterity"
襟,jin,first,"lapel, collar"
叨,dao,first,talkative; quarrelous
诀,jue,second,"take leave of, bid farewell"
旭,xu,fourth,rising sun; brilliance; radiant
虾,xia,first,"shrimp, prawn"
簿,bu,fourth,"register, account book, notebook"
啤,pi,second,beer
擒,qin,second,"catch, capture, seize, arrest"
枣,zao,third,"date tree; dates, jujubes; surname"
嘎,ga,first,"sound of laughter; bad, malevolent"
苑,yuan,fourth,"pasture, park, garden; mansion"
牟,mou,second,"make; seek, get; barley; low"
呕,ou,third,"vomit; annoy, enrage"
骆,luo,fourth,a white horse with black mane; a camel
凸,tu,first,"protrude, bulge out, convex"
熄,xi,first,"put out, extinguish, quash"
兀,wu,fourth,to cut off the feet
喔,o,first,descriptive of crying or of crowing
裳,shang,neutral,clothes; skirt; beautiful
凹,ao,first,"concave, hollow, depressed; a pass, valley"
赎,shu,second,"buy, redeem; ransome; atone for"
屯,tun,second,"village, hamlet; camp; station"
膛,tang,second,"chest; hollow space, cavity"
浇,jiao,first,"spray, water, sprinkle"
灼,zhuo,second,burn; broil; cauterize; bright
裘,qiu,second,fur garments; surname
砰,peng,first,"sound of crashing stones, bang!"
棘,ji,second,"jujube tree; thorns, brambles"
橡,xiang,fourth,chestnut oak; rubber tree; rubber
碱,jian,third,"alkaline, alkali, lye, salt"
聋,long,second,deaf
姥,lao,third,maternal grandmother; midwife
瑜,yu,second,flawless gem or jewel
毋,wu,second,do not; not; surname; rad. 80
娅,ya,fourth,mutual term of address used by sons-in-law; a brother-in-law
沮,ju,third,"stop, prevent; defeated, dejected"
萌,meng,second,"bud, sprout"
俏,qiao,fourth,"like, similar; resemble; pretty"
黯,an,fourth,"dark, black; sullen, dreary"
撇,pie,first,"discard, abandon, throw away"
粟,su,fourth,unhusked millet; grain
粪,fen,fourth,"manure, dung, shit, excrement, night soil"
尹,yin,third,govern; oversee; director
苟,gou,third,"careless, frivolous; illicit; grammatical particle: if, but, if only; surname; grass name; distinguish DKW 30853 (ji4)"
癫,dian,first,"crazy, mad; madness, mania, insan"
蚂,ma,third,ant; leech
禹,yu,third,legendary hsia dynasty founder
廖,liao,fourth,surname; name of an ancient state
俭,jian,third,"temperate, frugal, economical"
帖,tie,first,invitation card; notice
煎,jian,first,fry in fat or oil; boil in water
缕,lü,third,"thread; detailed, precise"
窦,dou,fourth,"surname; hole, burrow; corrupt"
簇,cu,fourth,"swarm, crowd together, cluster"
棱,leng,second,"squared timber; angle, edge"
叩,kou,fourth,"knock, ask; kowtow, bow"
呐,na,fourth,"raise voice, yell out loud, shout; stammer"
瑶,yao,second,precious jade
墅,shu,fourth,"villa, country house"
莺,ying,first,"oriole, green finch; Sylvia species (various)"
烫,tang,fourth,"scald, heat; wash; iron clothes"
蛙,wa,first,frog
歹,dai,third,"bad, vicious, depraved, wicked"
伶,ling,second,"lonely, solitary; actor"
葱,cong,first,"scallions, leeks, green onions"
哮,xiao,first,cough; pant; roar
眩,xuan,fourth,"to confuse; dizzy, dazed, disoriented"
坤,kun,first,"earth; feminine, female"
廓,kuo,fourth,"broad, wide, open, empty; to expand"
讳,hui,fourth,conceal; shun; regard as taboo
啼,ti,second,"weep, whimper; howl, twitter"
乍,zha,fourth,"first time, for the first time"
瓣,ban,fourth,petal; segment; valves
矫,jiao,third,"correct, rectify, straighten out"
跋,ba,second,"go by foot; epilogue, colophon"
枉,wang,third,"useless, in vain; bent, crooked"
梗,geng,third,"stem of flower, branch of plant"
厕,ce,fourth,"mingle with; toilet, lavatory"
琢,zuo,second,polish jade; cut jade
讥,ji,first,"ridicule, jeer, mock; inspect"
釉,you,fourth,glaze
窟,ku,first,"hole, cave; cellar; underground"
敛,lian,third,"draw back, fold back; collect"
轼,shi,fourth,horizontal wooden bar in front
庐,lu,second,"hut, cottage; name of a mountain"
胚,pei,first,embryo; unfinished things
呻,shen,first,"groan, moan; recite with intonation"
绰,chuo,fourth,"graceful, delicate; spacious"
扼,e,fourth,"grasp, clutch; choke, strangle"
懿,yi,fourth,"virtuous, admirable, esteemed"
炯,jiong,third,"bright, brilliant, clear; hot"
竿,gan,first,bamboo pole; penis
慷,kang,first,"ardent; generous, magnanimous"
虞,yu,second,"concerned about, anxious, worried"
锤,chui,second,balance weight on scale; hammer
栓,shuan,first,"wooden peg, post or stick"
桨,jiang,third,"oar, paddle"
蚊,wen,second,mosquito; gnat
磅,bang,fourth,pound; weigh
孽,nie,fourth,evil; son of concubine; ghost
惭,can,second,"ashamed, humiliated; shameful"
戳,chuo,first,"prick, stab; stamp, seal, chop"
禀,bing,third,"report to, petition"
鄂,e,fourth,Hubei province; startled
馈,kui,fourth,offer food superior; send gift
垣,yuan,second,low wall
溅,jian,fourth,"sprinkle, spray; spill, splash"
咚,dong,first,"onomatopoetic, a thumping sound"
钙,gai,fourth,calcium
礁,jiao,first,reef; jetty; submerged rocks
彰,zhang,first,"clear, manifest, obvious"
豁,huo,first,"open up, clear; exempt"
眯,mi,first,be blinded
磷,lin,second,phosphorus; water rushing between
雯,wen,second,"cloud patterns, coloring of cloud"
墟,xu,first,high mound; hilly countryside; wasteland
迂,yu,first,"doctrinaire, abstruse, unrealistic"
瞻,zhan,first,look; look out for; respect
颅,lu,second,skull
琉,liu,second,"sparkling stone; glazed, opaque"
悼,dao,fourth,"grieve, mourn, lament; grieved"
蝴,hu,second,butterfly
拣,jian,third,choose; select; pick up; gather
渺,miao,third,"endlessly long, boundless, vast"
眷,juan,fourth,"take interest in, care for"
悯,min,third,"pity, sympathize with, grieve for"
汰,tai,fourth,"excessive; scour, wash out"
慑,she,fourth,"afraid, scared, fearful"
婶,shen,third,wife of father's younger brother
斐,fei,third,"graceful, elegant, beautiful"
嘘,xu,first,exhale; blow out; deep sigh; hiss; praise
镶,xiang,first,"insert, inlay, set, mount; fill"
炕,kang,fourth,the brick-bed in northern China
宦,huan,fourth,"officialdom, government official"
趴,pa,first,"lying prone, leaning over"
绷,beng,third,"bind, draw firmly, strap"
窘,jiong,third,embarrassed; hard-pressed
襄,xiang,first,"aid, help, assist; undress"
珀,po,fourth,amber
嚣,xiao,first,be noisy; treat with contempt
拚,pan,fourth,"risk, disregard; go all out for"
酌,zhuo,second,serve wine; feast; deliberate
浊,zhuo,second,"muddy, turbid, dirty, filthy"
毓,yu,fourth,"give birth to; bring up, educate"
撼,han,fourth,"move, shake; (Cant.) to fight"
嗜,shi,fourth,"be fond of, have weakness for"
扛,kang,second,carry on shoulders; lift
峭,qiao,fourth,"steep, precipitous, rugged"
磕,ke,first,"hit; collide, knock into; sound"
翘,qiao,fourth,"turn up, lift, elevate, raise"
